区間,件数,割合(%),的中率(%),3着以内率(%),単勝回収率(%),複勝回収率(%)
-65~-60,2,0.0029991752268126266,50.0,100.0,,
-30~-25,2,0.0029991752268126266,0.0,0.0,,
-25~-20,4,0.005998350453625253,0.0,0.0,,
-20~-15,6,0.008997525680437879,0.0,0.0,,
-15~-10,46,0.06898103021669041,0.0,0.0,,
-10~-5,2193,3.288595636200045,0.0,0.6839945280437756,,
-5~0,59673,89.48489165479494,9.102944380205454,29.190756288438656,,
0~5,4759,7.136537452200645,27.085522168522797,57.84828745534776,,
