keibajo_code,keibajo_name,distance,waku,sample_count,tansho_hit_rate,fukusho_hit_rate,avg_hit_rate,baseline_rate,mle_hit_rate,bayesian_hit_rate,ci_lower,ci_upper,shrinkage_rate,is_significant,wakuban_coefficient
30,門別,1500,6,230,10.0,38.26,24.13,23.165,24.13,19.848181818181818,15.729695989922988,24.31271413140969,30.303030303030305,False,0.0
30,門別,1500,7,237,16.88,40.51,28.695,23.165,28.694999999999997,23.147522255192875,18.806683594073636,27.790185747459873,29.67359050445105,False,0.0
30,門別,1500,8,209,10.05,36.36,23.205,23.165,23.205,18.931537216828477,14.767002499373035,23.476841487965363,32.36245954692556,False,0.0
30,門別,1600,1,427,8.67,26.93,17.8,20.94,17.800000000000004,16.319924098671727,13.291834779908118,19.590055561220844,18.97533206831122,True,-6.930113851992408
30,門別,1600,2,427,9.84,28.1,18.97,20.94,18.97,17.267912713472484,14.16447937407268,20.606585941145266,18.97533206831121,True,-5.5081309297912755
30,門別,1600,3,433,8.08,28.41,18.245,20.94,18.245,16.698095684803,13.65603431802421,19.976792631382832,18.76172607879925,True,-6.362856472795498
30,門別,1600,4,437,10.53,36.38,23.455000000000002,20.94,23.455000000000002,20.94941340782123,17.61565810898898,24.488090184341402,18.621973929236503,False,0.0
30,門別,1600,5,494,9.72,32.79,21.255,20.94,21.255,19.360218855218854,16.285341765741087,22.63048212289272,16.83501683501685,False,0.0
30,門別,1600,6,559,14.31,32.38,23.345000000000002,20.94,23.345000000000006,21.319962063732934,18.27955496809036,24.525230464899554,15.174506828528067,False,0.0
30,門別,1600,7,608,10.69,33.06,21.875,20.94,21.875,20.19774011299435,17.323972000742042,23.230961532625667,14.124293785310737,False,0.0
30,門別,1600,8,618,11.49,33.66,22.575,20.94,22.575,20.823607242339833,17.93422280267432,23.866924676032212,13.92757660167131,False,0.0
30,門別,1700,1,1185,8.86,27.51,18.185000000000002,21.583125000000003,18.185000000000002,17.548035019455256,15.51768048852199,19.674057529216274,7.782101167315165,True,-6.052634970817122
30,門別,1700,2,1185,10.38,35.95,23.165000000000003,21.583125000000003,23.165000000000006,22.14048638132296,19.912982155272807,24.450125222316412,7.782101167315187,False,0.0
30,門別,1700,3,1185,11.73,33.84,22.785000000000004,21.583125000000003,22.785,21.790058365758753,19.576046396842337,24.0872377589898,7.782101167315174,False,0.0
30,門別,1700,4,1185,11.56,34.51,23.035,21.583125000000003,23.034999999999997,22.020603112840465,19.797688055467404,24.32600611678552,7.782101167315174,False,0.0
30,門別,1700,5,1380,10.14,33.04,21.59,21.583125000000003,21.59,20.806891891891894,18.777434031118336,22.91107580051051,6.756756756756752,False,0.0
30,門別,1700,6,1513,10.77,30.8,20.785,21.583125000000003,20.785,20.116370117792933,18.196264677568934,22.106661738306713,6.199628022318654,False,0.0
30,門別,1700,7,1638,10.87,30.89,20.88,21.583125000000003,20.88,20.253993095512083,18.397953784827475,22.174871075238112,5.753739930955113,False,0.0
30,門別,1700,8,1648,11.65,32.83,22.24,21.583125000000003,22.24,21.539771167048055,19.644398521330693,23.49682563622687,5.7208237986269905,False,0.0
30,門別,1800,1,474,9.92,28.9,19.41,20.94125,19.41,17.770627177700348,14.754974886870997,20.998950079550443,17.42160278745644,False,0.0
30,門別,1800,2,474,8.65,31.22,19.935,20.94125,19.935,18.2041637630662,15.157509496106373,21.460631266705352,17.42160278745644,False,0.0
30,門別,1800,3,480,9.58,30.63,20.105,20.94125,20.105,18.362758620689657,15.320197320120116,21.611928668208236,17.241379310344822,False,0.0
30,門別,1800,4,486,9.47,30.86,20.165,20.94125,20.165,18.430358361774744,15.398149759177931,21.66662430007741,17.06484641638226,False,0.0
30,門別,1800,5,550,11.09,33.64,22.365000000000002,20.94125,22.365000000000002,20.462692307692308,17.45164024708561,23.645880618301224,15.384615384615405,False,0.0
30,門別,1800,6,621,10.47,32.37,21.419999999999998,20.94125,21.419999999999998,19.83608876560333,17.008299435452106,22.82235553351244,13.869625520110954,False,0.0
30,門別,1800,7,681,12.92,33.92,23.42,20.94125,23.42,21.701690140845074,18.882576915534955,24.6580639520465,12.804097311139559,False,0.0
30,門別,1800,8,693,10.97,30.45,20.71,20.94125,20.709999999999997,19.359432534678437,16.685796117556663,22.179434901351808,12.610340479192923,False,0.0
30,門別,2000,1,72,15.28,40.28,27.78,20.009375,27.779999999999998,17.44279069767442,12.161676561724162,23.44035470830347,58.139534883720934,False,0.0
30,門別,2000,2,75,8.0,25.33,16.665,20.009375,16.665,12.856428571428571,8.330766493054263,18.18479089703153,57.14285714285714,True,-10.729419642857142
30,門別,2000,3,77,7.79,28.57,18.18,20.009375,18.18,13.558531073446328,8.935810151873625,18.960026641762013,56.49717514124293,True,-9.676265889830505
30,門別,2000,4,77,5.19,32.47,18.83,20.009375,18.83,13.841299435028247,9.171514272695275,19.283864253857445,56.49717514124294,True,-9.252113347457627
30,門別,2000,5,88,9.09,34.09,21.590000000000003,20.009375,21.59,15.425106382978724,10.638253531881041,20.90791834009937,53.19148936170214,False,0.0
30,門別,2000,6,95,11.58,29.47,20.525,20.009375,20.525,15.1275641025641,10.463493179604779,20.468382790266485,51.2820512820513,False,0.0
30,門別,2000,7,99,12.12,25.25,18.685,20.009375,18.685,14.320678391959799,9.819239006358025,19.50053154634037,50.251256281407045,True,-8.5330449120603
30,門別,2000,8,101,9.9,25.74,17.82,20.009375,17.82,13.92945273631841,9.507993774379718,19.02990092943576,49.75124378109451,True,-9.119883395522384
35,盛岡,1000,1,830,11.69,36.75,24.22,21.620625,24.220000000000002,22.690967741935488,20.057242162029993,25.435936429956257,10.752688172043012,False,0.0
35,盛岡,1000,2,830,11.08,37.95,24.515,21.620625,24.515,22.954247311827956,20.30902671079961,25.709638948788278,10.75268817204301,False,0.0
35,盛岡,1000,3,834,12.83,36.09,24.46,21.620625,24.460000000000004,22.91182012847966,20.273979561458727,25.65953196350873,10.7066381156317,False,0.0
35,盛岡,1000,4,835,10.54,31.86,21.2,21.620625,21.199999999999996,20.002139037433153,17.501385451021996,22.624430086559784,10.695187165775392,False,0.0
35,盛岡,1000,5,989,9.81,30.74,20.275,21.620625,20.275,19.3314738292011,17.04139077784755,21.728240756199504,9.182736455463724,False,0.0
35,盛岡,1000,6,1055,9.0,28.63,18.814999999999998,21.620625,18.814999999999998,18.051796536796534,15.88788598200224,20.320490244241196,8.658008658008656,True,-5.353242694805199
35,盛岡,1000,7,1144,10.23,26.75,18.490000000000002,21.620625,18.490000000000002,17.807524115755626,15.732214205686173,19.98086493137108,8.038585209003227,True,-5.719651326366562
35,盛岡,1000,8,1184,10.9,31.08,20.99,21.620625,20.99,20.134080996884734,17.986312758113783,22.369965578219215,7.788161993769456,False,0.0
35,盛岡,1200,1,2244,9.94,32.75,21.345,21.673125,21.345,20.860998293515358,19.240299073775745,22.528793133741804,4.266211604095556,False,0.0
35,盛岡,1200,2,2244,11.41,33.91,22.659999999999997,21.673125,22.659999999999997,22.119897610921498,20.46280008209977,23.822056426367485,4.26621160409556,False,0.0
35,盛岡,1200,3,2256,10.77,32.09,21.43,21.673125,21.43,20.94485568760611,19.32573542853205,22.610696882679214,4.244482173174865,False,0.0
35,盛岡,1200,4,2260,10.75,31.46,21.105,21.673125,21.105,20.634449152542373,19.025945200736704,22.290093049629505,4.237288135593239,False,0.0
35,盛岡,1200,5,2471,10.52,32.62,21.57,21.673125,21.569999999999997,21.119980552314274,19.564091691070946,22.71842543409173,3.8895371450797187,False,0.0
35,盛岡,1200,6,2738,10.99,32.98,21.985,21.673125,21.985,21.5626955602537,20.06908931017674,23.09426336639313,3.5236081747709544,False,0.0
35,盛岡,1200,7,3062,11.3,32.43,21.865000000000002,21.673125,21.865000000000002,21.48976280834915,20.075560031671714,22.938124812546903,3.162555344718533,False,0.0
35,盛岡,1200,8,3274,10.87,31.98,21.425,21.673125,21.424999999999997,21.08638114997036,19.72655070347399,22.478677416830863,2.9638411381149874,False,0.0
35,盛岡,1400,1,2191,10.86,30.72,20.79,21.4375,20.79,20.319026625927542,18.696567703820122,21.990566671464347,4.364906154517689,False,0.0
35,盛岡,1400,2,2191,8.95,28.8,18.875,21.4375,18.875,18.487614578786555,16.924722376925413,20.102615615213015,4.3649061545177,True,-4.4248281318201705
35,盛岡,1400,3,2195,10.84,31.89,21.365000000000002,21.4375,21.365000000000002,20.86979302832244,19.231884515949513,22.55578813391692,4.357298474945547,False,0.0
35,盛岡,1400,4,2196,9.65,31.88,20.765,21.4375,20.765,20.29614111498258,18.67613151299354,21.965162714637227,4.355400696864125,False,0.0
35,盛岡,1400,5,2340,11.07,32.74,21.905,21.4375,21.905,21.417090163934425,19.812080748235573,23.066479060234563,4.098360655737696,False,0.0
35,盛岡,1400,6,2589,10.58,33.29,21.935,21.4375,21.935000000000002,21.49115470435106,19.95920858074235,23.063266584540262,3.7188545927854415,False,0.0
35,盛岡,1400,7,3033,10.91,33.14,22.025,21.4375,22.025,21.641182572614106,20.216775166060188,23.099882309272207,3.1918289179700086,False,0.0
35,盛岡,1400,8,3414,12.65,35.03,23.84,21.4375,23.84,23.446146841206602,22.06003032789678,24.860891890781506,2.845759817871369,True,3.0129702618099024
35,盛岡,1600,1,1794,10.59,29.82,20.205,19.885625,20.205,19.66619324181626,17.907335117331723,21.485725266221415,5.279831045406548,False,0.0
35,盛岡,1600,2,1795,10.14,29.03,19.585,19.885625,19.585,19.07919525065963,17.341863534257403,20.87834200233786,5.277044854881262,False,0.0
35,盛岡,1600,3,1811,8.83,30.98,19.905,19.885625,19.905,19.386684981684983,17.645437203572765,21.188620887332224,5.232862375719523,False,0.0
35,盛岡,1600,4,1815,9.37,30.08,19.724999999999998,19.885625,19.724999999999998,19.217167101827673,17.483779154615174,21.011451674112116,5.221932114882522,False,0.0
35,盛岡,1600,5,2138,10.01,30.45,20.23,19.885625,20.23,19.77289544235925,18.14903866804253,21.44791989177161,4.468275245755133,False,0.0
35,盛岡,1600,6,2492,10.23,29.21,19.72,19.885625,19.72,19.345,17.84728845678318,20.887516611065053,3.8580246913580285,False,0.0
35,盛岡,1600,7,2878,9.45,30.37,19.91,19.885625,19.910000000000004,19.577226326393554,18.171898032240044,21.021257033923714,3.3579583613163315,False,0.0
35,盛岡,1600,8,3113,10.7,28.91,19.805,19.885625,19.805000000000003,19.499833488951136,18.14825064965381,20.88737937031608,3.1123560535325385,False,0.0
35,盛岡,1700,1,129,6.98,24.81,15.895,18.030625,15.895000000000001,13.32076419213974,9.24417963563961,18.003413572355417,43.66812227074235,True,-7.064791211790392
35,盛岡,1700,2,129,10.85,32.56,21.705000000000002,18.030625,21.705000000000002,16.593646288209605,12.07220972372456,21.667324567796502,43.66812227074237,False,0.0
35,盛岡,1700,3,141,9.93,34.04,21.985,18.030625,21.985,17.011970954356844,12.546538061682474,21.995620934171928,41.493775933609975,False,0.0
35,盛岡,1700,4,145,14.48,32.41,23.445,18.030625,23.445,17.957244897959182,13.417283718865585,22.992405319295035,40.81632653061226,False,0.0
35,盛岡,1700,5,211,7.11,25.12,16.115000000000002,18.030625,16.115000000000002,14.148762057877814,10.506906466184365,18.227002980448116,32.15434083601287,False,0.0
35,盛岡,1700,6,231,5.19,22.94,14.065000000000001,18.030625,14.065000000000003,12.836903323262842,9.458241855009453,16.64054075089241,30.211480362537785,True,-7.790582515105739
35,盛岡,1700,7,239,7.95,20.92,14.435,18.030625,14.435,13.126740412979352,9.749774287295848,16.915441552645433,29.49852507374632,True,-7.355826880530973
35,盛岡,1700,8,250,9.6,23.6,16.6,18.030625,16.6,14.714285714285714,11.20506222480001,18.605208820974884,28.571428571428605,False,0.0
35,盛岡,1800,1,146,9.59,35.62,22.604999999999997,20.513749999999998,22.604999999999997,17.481016260162598,13.00372870903448,22.45879956693072,40.65040650406505,False,0.0
35,盛岡,1800,2,146,12.33,34.25,23.29,20.513749999999998,23.29,17.887560975609755,13.364083383814215,22.90529557184755,40.65040650406504,False,0.0
35,盛岡,1800,3,146,15.07,30.82,22.945,20.513749999999998,22.945000000000004,17.68280487804878,13.182474421037965,22.680534655350545,40.650406504065046,False,0.0
35,盛岡,1800,4,146,10.27,29.45,19.86,20.513749999999998,19.86,15.851869918699185,11.569435874308647,20.659784910149597,40.65040650406506,False,0.0
35,盛岡,1800,5,174,9.2,28.16,18.68,20.513749999999998,18.68,15.512116788321167,11.479877962237515,20.02085595501553,36.496350364963504,True,-7.502449817518245
35,盛岡,1800,6,199,9.55,32.16,20.854999999999997,20.513749999999998,20.854999999999997,17.2245652173913,13.16607670597793,21.698121452830357,33.4448160535117,False,0.0
35,盛岡,1800,7,224,7.59,28.13,17.86,20.513749999999998,17.86,15.434074074074076,11.714711638205518,19.55736110689901,30.864197530864196,True,-7.619513888888883
35,盛岡,1800,8,247,9.31,26.72,18.015,20.513749999999998,18.015,15.70520172910663,12.075260573567268,19.709361249210943,28.818443804034565,True,-7.2128224063400515
35,盛岡,2000,1,41,14.63,36.59,25.610000000000003,17.835,25.610000000000007,14.539078014184401,9.24004495075501,20.7892515941504,70.92198581560282,False,0.0
35,盛岡,2000,2,43,13.95,25.58,19.765,17.835,19.764999999999997,12.936328671328672,7.9691043990332115,18.883375228977275,69.9300699300699,False,0.0
35,盛岡,2000,3,53,7.55,30.19,18.87,17.835,18.87,13.072614379084968,8.226594521307167,18.831221205352872,65.359477124183,False,0.0
35,盛岡,2000,4,55,3.64,21.82,12.73,17.835,12.73,10.968709677419355,6.564340095976886,16.324571542548185,64.51612903225805,True,-10.299435483870969
35,盛岡,2000,5,63,4.76,20.63,12.695,17.835,12.695,11.041625766871165,6.718539193871939,16.26796439582471,61.34969325153376,True,-10.190061349693252
35,盛岡,2000,6,69,11.59,30.43,21.009999999999998,17.835,21.009999999999998,14.495207100591715,9.61812583424289,20.167063374950434,59.17159763313611,False,0.0
35,盛岡,2000,7,75,8.0,20.0,14.0,17.835,14.000000000000002,11.714285714285715,7.395784817815512,16.85990561592267,57.14285714285716,True,-9.18107142857143
35,盛岡,2000,8,75,8.0,28.0,18.0,17.835,18.0,13.428571428571429,8.80410116846495,18.843487011748298,57.14285714285714,False,0.0
35,盛岡,2400,1,21,9.52,19.05,14.285,17.606875,14.285,10.743677685950413,5.895736663914275,16.8163710804648,82.64462809917357,True,-10.29479597107438
35,盛岡,2400,2,21,9.52,33.33,21.424999999999997,17.606875,21.424999999999997,11.982851239669422,6.845993436475931,18.306513696340755,82.64462809917356,False,0.0
35,盛岡,2400,3,24,16.67,29.17,22.92,17.606875,22.919999999999998,12.500645161290322,7.3047791632465096,18.839156285848112,80.64516129032259,False,0.0
35,盛岡,2400,4,26,7.69,26.92,17.305,17.606875,17.305,11.507380952380952,6.565734035610717,17.602899830861972,79.36507936507937,True,-9.149241071428571
35,盛岡,2400,5,35,2.86,22.86,12.86,17.606875,12.86,10.74148148148148,6.116076279611609,16.465121629324976,74.07407407407409,True,-10.298090277777778
35,盛岡,2400,6,38,10.53,21.05,15.79,17.606875,15.79,11.594347826086956,6.8250127395275735,17.415172313275672,72.46376811594203,True,-9.018790760869564
35,盛岡,2400,7,38,0.0,28.95,14.475,17.606875,14.475,11.232246376811593,6.541349379272028,16.984386395210073,72.46376811594206,True,-9.56194293478261
35,盛岡,2400,8,39,15.38,28.21,21.795,17.606875,21.795,13.309388489208635,8.20658713796346,19.410110876856972,71.94244604316546,False,0.0
36,水沢,850,1,889,11.02,32.06,21.54,21.8025,21.54,20.373164812942363,17.921985772734566,22.937825559427818,10.111223458038438,False,0.0
36,水沢,850,2,889,11.81,32.51,22.16,21.8025,22.16,20.930475227502527,18.453042570821545,23.51925587736183,10.11122345803843,False,0.0
36,水沢,850,3,889,10.57,33.18,21.875,21.8025,21.875,20.674292214357937,18.208837143808754,23.252076109857146,10.11122345803843,False,0.0
36,水沢,850,4,889,7.99,29.36,18.675,21.8025,18.675,17.797851365015166,15.478001170212483,20.24104161797244,10.111223458038433,True,-6.00697295247725
36,水沢,850,5,889,9.22,33.86,21.54,21.8025,21.54,20.373164812942363,17.921985772734566,22.937825559427818,10.111223458038438,False,0.0
36,水沢,850,6,862,12.18,33.76,22.97,21.8025,22.97,21.621767151767152,19.078633129566256,24.276652973734077,10.395010395010388,False,0.0
36,水沢,850,7,1238,10.74,33.04,21.89,21.8025,21.89,21.00136023916293,18.861364834923158,23.22346128660997,7.473841554559045,False,0.0
36,水沢,850,8,1361,13.15,34.39,23.77,21.8025,23.77,22.827494866529776,20.711783560766996,25.013665893337123,6.844626967830251,False,0.0
36,水沢,1300,1,2029,11.29,35.29,23.29,22.003125,23.29,22.66576326914044,20.912393988444826,24.467773072785445,4.697040864255504,False,0.0
36,水沢,1300,2,2029,11.04,34.94,22.99,22.003125,22.99,22.379854391733208,20.634728492761788,24.17412949480256,4.69704086425553,False,0.0
36,水沢,1300,3,2029,11.48,35.14,23.310000000000002,22.003125,23.310000000000002,22.684823860967594,20.930909245751515,24.487345086908036,4.697040864255523,False,0.0
36,水沢,1300,4,2029,11.48,33.61,22.545,22.003125,22.545,21.955756223579144,20.223079377059044,23.738336809949548,4.697040864255526,False,0.0
36,水沢,1300,5,2029,9.96,31.99,20.975,22.003125,20.975,20.45949976514796,18.772935351080434,22.198629904708937,4.697040864255513,False,0.0
36,水沢,1300,6,2349,10.56,31.76,21.16,22.003125,21.16,20.704303797468356,19.122793460205575,22.331132974885683,4.083299305839129,False,0.0
36,水沢,1300,7,2651,10.83,32.18,21.505,22.003125,21.505,21.086788440567066,19.582844707160998,22.630549512214834,3.635041802980748,False,0.0
36,水沢,1300,8,2926,10.97,29.53,20.25,22.003125,20.25,19.911269001982816,18.507715583407748,21.352492798022382,3.3046926635822818,True,-3.1377839970257795
36,水沢,1400,1,2622,11.29,32.49,21.89,20.0,21.890000000000004,21.453188831741368,19.93144712282856,23.014662197790496,3.6737692872887764,False,0.0
36,水沢,1400,2,2622,10.41,31.05,20.73,20.0,20.73,20.335804555473917,18.84489772394767,21.867997967289988,3.6737692872887475,False,0.0
36,水沢,1400,3,2622,9.19,31.58,20.384999999999998,20.0,20.384999999999998,20.003479059515062,18.522085165752117,21.526621979168226,3.6737692872887466,False,0.0
36,水沢,1400,4,2622,10.79,30.59,20.689999999999998,20.0,20.689999999999998,20.297274063188826,18.807461971203455,21.82842635259367,3.6737692872887724,False,0.0
36,水沢,1400,5,3100,10.19,29.81,20.0,20.0,20.0,19.6875,18.32812024435572,21.08276675124258,3.125000000000017,False,0.0
36,水沢,1400,6,3514,9.16,27.15,18.155,20.0,18.155,17.929349750968456,16.69585582869693,19.196462500662342,2.767017155506374,True,-3.1059753735473166
36,水沢,1400,7,4059,9.44,29.1,19.27,20.0,19.27,19.047109882183214,17.868078611292695,20.25433665429727,2.40442414041839,False,0.0
36,水沢,1400,8,4466,9.52,28.24,18.88,20.0,18.88,18.68551905387648,17.56812213156631,19.8288982592404,2.1901007446342438,True,-1.9717214191852837
36,水沢,1600,1,1518,11.46,33.27,22.365000000000002,19.37375,22.365000000000006,21.600784919653897,19.629957403674332,23.638107082776997,6.180469715698391,True,3.340552379480846
36,水沢,1600,2,1518,9.75,30.57,20.16,19.37375,20.16,19.53206427688504,17.6371071728057,21.49835832848089,6.18046971569841,False,0.0
36,水沢,1600,3,1518,10.34,30.17,20.255000000000003,19.37375,20.255000000000003,19.621192830655133,17.72280117619705,21.59071281839118,6.180469715698379,False,0.0
36,水沢,1600,4,1518,10.47,31.49,20.98,19.37375,20.98,20.30138442521632,18.377285098186498,22.295019994900724,6.180469715698393,False,0.0
36,水沢,1600,5,1871,9.35,27.9,18.625,19.37375,18.625,18.18740487062405,16.515853673895357,19.920101246599977,5.073566717402326,False,0.0
36,水沢,1600,6,2210,9.41,28.37,18.89,19.37375,18.89,18.505151515151518,16.947993104092994,20.113961431800583,4.329004329004332,False,0.0
36,水沢,1600,7,2552,8.78,25.08,16.93,19.37375,16.93,16.66868778280543,15.274567570567191,18.110421573588333,3.7707390648567145,True,-4.0575933257918555
36,水沢,1600,8,2711,8.04,25.53,16.785,19.37375,16.785,16.543626823194593,15.193049434999164,17.939293258842365,3.5574528637495466,True,-4.245184765208111
36,水沢,1800,1,73,21.92,38.36,30.14,22.565625,30.14,18.498381502890172,13.088431650064255,24.597641145318786,57.80346820809249,False,0.0
36,水沢,1800,2,73,12.33,32.88,22.605,22.565625,22.605000000000004,15.318872832369939,10.36308150752188,21.03319612893617,57.80346820809251,True,-10.870128251445092
36,水沢,1800,3,73,4.11,28.77,16.44,22.565625,16.44,12.717456647398842,8.193032156056125,18.056852164443335,57.80346820809253,True,-14.772252528901737
36,水沢,1800,4,73,9.59,32.88,21.235,22.565625,21.235,14.74078034682081,9.875718784678483,20.37693522849672,57.80346820809249,True,-11.737266979768787
36,水沢,1800,5,73,17.81,38.36,28.085,22.565625,28.084999999999997,17.631242774566473,12.338143746902286,23.632549205146557,57.80346820809248,False,0.0
36,水沢,1800,6,72,11.11,37.5,24.305,22.565625,24.305000000000003,15.988139534883722,10.91722612637278,21.807351627980793,58.139534883720934,True,-9.866228197674417
36,水沢,1800,7,100,10.0,34.0,22.0,22.565625,22.0,16.0,11.26649814918776,21.376925910235332,50.0,True,-9.8484375
36,水沢,1800,8,105,4.76,26.67,15.715,22.565625,15.715000000000002,12.927195121951218,8.701946159042123,17.836566610149806,48.780487804878085,True,-14.457644817073174
36,水沢,1900,1,44,4.55,36.36,20.455,19.159375,20.455,13.194583333333332,8.192948658518945,19.162546587369903,69.44444444444446,False,0.0
36,水沢,1900,2,44,13.64,29.55,21.595,19.159375,21.595,13.542916666666665,8.475362083374895,19.567749789044253,69.44444444444446,False,0.0
36,水沢,1900,3,44,13.64,29.55,21.595,19.159375,21.595,13.542916666666665,8.475362083374895,19.567749789044253,69.44444444444446,False,0.0
36,水沢,1900,4,44,15.91,40.91,28.409999999999997,19.159375,28.409999999999997,15.625277777777777,10.18828480539036,21.965322066330497,69.44444444444444,False,0.0
36,水沢,1900,5,58,15.52,32.76,24.14,19.159375,24.14,15.190632911392402,10.047325547568917,21.16742769799066,63.291139240506354,False,0.0
36,水沢,1900,6,62,3.23,17.74,10.485,19.159375,10.485,10.185617283950618,6.029784210239889,15.269906165758334,61.72839506172827,True,-13.460636574074075
36,水沢,1900,7,74,10.81,24.32,17.565,19.159375,17.565,13.217298850574712,8.617104958518842,18.617025580398337,57.47126436781609,True,-8.913114224137932
36,水沢,1900,8,72,1.39,16.67,9.030000000000001,19.159375,9.030000000000001,9.593953488372092,5.67103129433381,14.404268007349577,58.1395348837208,True,-14.348132267441862
36,水沢,2000,1,36,8.33,27.78,18.055,18.50625,18.055,12.132205882352942,7.2181466304286745,18.098451182427183,73.52941176470587,True,-9.56106617647059
36,水沢,2000,2,36,16.67,27.78,22.225,18.50625,22.224999999999998,13.236029411764704,8.098147760848727,19.395810042122303,73.52941176470588,False,0.0
36,水沢,2000,3,36,2.78,13.89,8.335,18.50625,8.335,9.559264705882352,5.227966920932542,15.012859014871353,73.52941176470587,True,-13.420477941176474
36,水沢,2000,4,36,11.11,41.67,26.39,18.50625,26.39,14.338529411764705,8.990316448849532,20.6783080044133,73.52941176470588,False,0.0
